junction_name,hour,violation_count,lat,lon
"BTP148 - 17th Main, Doopanahalli Bus Stop",8.0,10,12.965325847506502,77.64177777621939
"BTP148 - 17th Main, Doopanahalli Bus Stop",9.0,17,12.966073523529412,77.64157967058823
"BTP148 - 17th Main, Doopanahalli Bus Stop",11.0,3,12.966272933333334,77.64166406666668
"BTP148 - 17th Main, Doopanahalli Bus Stop",19.0,3,12.9636231,77.64217686666666
"BTP148 - 17th Main, Doopanahalli Bus Stop",20.0,8,12.962448587499999,77.6423419
"BTP148 - 17th Main, Doopanahalli Bus Stop",21.0,14,12.961376556848693,77.64355773068472
"BTP148 - 17th Main, Doopanahalli Bus Stop",22.0,21,12.960571542857142,77.64344445714286
"BTP148 - 17th Main, Doopanahalli Bus Stop",23.0,27,12.960985831912184,77.64325546611381
BTP154 - Itmadu Junction,5.0,3,12.931717666666666,77.54473343333333
BTP154 - Itmadu Junction,6.0,1,12.9272033,77.5474967
BTP154 - Itmadu Junction,23.0,1,12.9284273,77.5459238
BTP155 - Katriguppe Junction,0.0,31,12.926796638709677,77.55085271612904
BTP155 - Katriguppe Junction,1.0,1,12.9252068,77.5494823
BTP155 - Katriguppe Junction,2.0,3,12.926322933333333,77.54972103333334
BTP155 - Katriguppe Junction,4.0,41,12.926644951219512,77.55079654634147
BTP155 - Katriguppe Junction,5.0,43,12.92657846511628,77.55068466046512
BTP155 - Katriguppe Junction,6.0,30,12.926595529999998,77.55051765333333
BTP155 - Katriguppe Junction,7.0,10,12.92680059,77.55072577
BTP155 - Katriguppe Junction,19.0,1,12.9264448,77.5505794
BTP155 - Katriguppe Junction,20.0,10,12.926577439999999,77.55071404
BTP155 - Katriguppe Junction,21.0,22,12.926655231818183,77.55062906818182
BTP155 - Katriguppe Junction,22.0,39,12.926734969230768,77.55083613333333
BTP155 - Katriguppe Junction,23.0,7,12.9267961,77.55075394285714
BTP156 - Kamakya Junction,0.0,1,12.923528,77.554375
BTP156 - Kamakya Junction,4.0,1,12.923992643343192,77.55269495685457
BTP156 - Kamakya Junction,5.0,1,12.9230133,77.5563983
BTP156 - Kamakya Junction,21.0,1,12.9262217,77.5546533
BTP156 - Kamakya Junction,23.0,1,12.9227573,77.5566265
BTP157 - Kadirenahalli Cross,2.0,1,12.9127685,77.567319
BTP157 - Kadirenahalli Cross,3.0,1,12.9123369,77.5673952
BTP157 - Kadirenahalli Cross,4.0,3,12.9139774,77.56748703333334
BTP157 - Kadirenahalli Cross,5.0,2,12.91404015,77.56763145
BTP157 - Kadirenahalli Cross,7.0,2,12.914505949999999,77.5679984
BTP157 - Kadirenahalli Cross,21.0,3,12.913472933333333,77.56663056666666
BTP157 - Kadirenahalli Cross,23.0,1,12.9146511,77.5656275
BTP158 - Devegowda Petrol Bunk,0.0,2,12.922377159146283,77.55995100326534
BTP158 - Devegowda Petrol Bunk,1.0,1,12.9247883,77.5616517
BTP158 - Devegowda Petrol Bunk,2.0,1,12.9218593,77.5603571
BTP158 - Devegowda Petrol Bunk,5.0,11,12.9219714,77.55961172727272
BTP158 - Devegowda Petrol Bunk,6.0,2,12.9189055,77.55980055
BTP158 - Devegowda Petrol Bunk,7.0,9,12.918450244444443,77.55971773333334
BTP158 - Devegowda Petrol Bunk,8.0,3,12.924063833333333,77.564119
BTP158 - Devegowda Petrol Bunk,19.0,1,12.921405,77.5602183
BTP158 - Devegowda Petrol Bunk,21.0,1,12.9180413,77.5593995
BTP158 - Devegowda Petrol Bunk,22.0,2,12.92058435,77.56000829999999
BTP158 - Devegowda Petrol Bunk,23.0,2,12.9232649,77.558652
"BTP159 - JP Nagar Metro, ORR",0.0,6,12.906479083333332,77.57350015
"BTP159 - JP Nagar Metro, ORR",1.0,7,12.906751757142857,77.57397321428572
"BTP159 - JP Nagar Metro, ORR",2.0,3,12.907056366666666,77.57286793333333
"BTP159 - JP Nagar Metro, ORR",4.0,4,12.906802025,77.572799575
"BTP159 - JP Nagar Metro, ORR",5.0,8,12.905822875,77.5731811375
"BTP159 - JP Nagar Metro, ORR",6.0,8,12.906597225,77.5739361
"BTP159 - JP Nagar Metro, ORR",8.0,1,12.9066077,77.5734713
"BTP159 - JP Nagar Metro, ORR",20.0,3,12.906160999999999,77.57316406666666
"BTP159 - JP Nagar Metro, ORR",21.0,13,12.904793569502422,77.57334544897584
"BTP159 - JP Nagar Metro, ORR",22.0,8,12.9063503,77.5726948
"BTP159 - JP Nagar Metro, ORR",23.0,5,12.906424659999999,77.57311624
"BTP161 - 15th Cross, 35th Main, JP Nagar",1.0,2,12.906798550000001,77.5759324
"BTP161 - 15th Cross, 35th Main, JP Nagar",6.0,3,12.906392266666666,77.57611086666667
"BTP161 - 15th Cross, 35th Main, JP Nagar",12.0,1,12.9034193,77.5784517
"BTP161 - 15th Cross, 35th Main, JP Nagar",20.0,1,12.9065508,77.5783284
"BTP161 - 15th Cross, 35th Main, JP Nagar",22.0,5,12.906529913465903,77.57789035184904
"BTP163 - 16th Main Road, BTM Layout",0.0,24,12.913808454166668,77.60848355416667
"BTP163 - 16th Main Road, BTM Layout",1.0,8,12.9137525625,77.60744009999999
"BTP163 - 16th Main Road, BTM Layout",2.0,1,12.9174298,77.6102401
"BTP163 - 16th Main Road, BTM Layout",4.0,7,12.913749028571429,77.60755977142857
"BTP163 - 16th Main Road, BTM Layout",5.0,26,12.915533103846153,77.60863881153846
"BTP163 - 16th Main Road, BTM Layout",6.0,42,12.9159142,77.6092551404762
"BTP163 - 16th Main Road, BTM Layout",7.0,31,12.913789770967742,77.60823225806452
"BTP163 - 16th Main Road, BTM Layout",8.0,16,12.91656348125,77.60953174375
"BTP163 - 16th Main Road, BTM Layout",20.0,3,12.917874900000001,77.61042253333333
"BTP163 - 16th Main Road, BTM Layout",21.0,4,12.918358025,77.609681
"BTP163 - 16th Main Road, BTM Layout",22.0,3,12.913802433333332,77.6087159
"BTP163 - 16th Main Road, BTM Layout",23.0,8,12.9137220125,77.6069379125
"BTP164 - 29th Main Road, BTM Layout",3.0,1,12.9165019,77.6152209
"BTP164 - 29th Main Road, BTM Layout",5.0,7,12.915900685714286,77.61560555714286
"BTP164 - 29th Main Road, BTM Layout",6.0,9,12.916649957080718,77.61484857406302
"BTP164 - 29th Main Road, BTM Layout",7.0,1,12.9151978,77.6153845
"BTP164 - 29th Main Road, BTM Layout",10.0,1,12.9196101,77.6130154
"BTP164 - 29th Main Road, BTM Layout",21.0,6,12.915097416666667,77.61570578333334
"BTP164 - 29th Main Road, BTM Layout",22.0,7,12.915096057142858,77.6158877
BTP166 - Coffee Board Junction,0.0,26,12.984935307692307,77.59458092307692
BTP166 - Coffee Board Junction,1.0,19,12.9849227,77.59429837368421
BTP166 - Coffee Board Junction,2.0,12,12.985317641666667,77.5940487
BTP166 - Coffee Board Junction,3.0,4,12.9840274,77.594676675
BTP166 - Coffee Board Junction,4.0,8,12.9845897,77.59452085000001
BTP166 - Coffee Board Junction,5.0,3,12.982712733333335,77.59549273333333
BTP166 - Coffee Board Junction,6.0,1,12.9838007,77.5941623
BTP166 - Coffee Board Junction,7.0,1,12.9851769,77.594115
BTP166 - Coffee Board Junction,8.0,1,12.9853643,77.5938603
BTP166 - Coffee Board Junction,21.0,1,12.9852899,77.5943872
BTP166 - Coffee Board Junction,22.0,7,12.985400014285714,77.59403815714286
BTP166 - Coffee Board Junction,23.0,9,12.985499688888888,77.59384447777778
BTP167 - JC Road Junction,0.0,6,12.958385883333333,77.58031745
BTP167 - JC Road Junction,1.0,16,12.95830913125,77.58004065
BTP167 - JC Road Junction,2.0,66,12.957725051515153,77.58138600909092
BTP167 - JC Road Junction,3.0,23,12.957534795652174,77.58163837826086
BTP167 - JC Road Junction,4.0,16,12.95808600625,77.58224944375
BTP167 - JC Road Junction,5.0,19,12.957976239873387,77.58164887086407
BTP167 - JC Road Junction,6.0,10,12.95789838,77.58185561
BTP167 - JC Road Junction,7.0,7,12.9578293,77.58216458571428
BTP167 - JC Road Junction,19.0,6,12.958282233333334,77.58219278333333
BTP167 - JC Road Junction,20.0,28,12.96032649642857,77.58003634642857
BTP167 - JC Road Junction,21.0,23,12.959588956521738,77.58069208260869
BTP167 - JC Road Junction,22.0,5,12.958213699999998,77.58218102000001
BTP167 - JC Road Junction,23.0,7,12.958415014285714,77.58131458571428
"BTP168 - MSR Building, JC Road",0.0,12,12.9613885,77.58393165
"BTP168 - MSR Building, JC Road",1.0,11,12.960657309090909,77.58355228181819
"BTP168 - MSR Building, JC Road",2.0,12,12.961685641666667,77.5841973
"BTP168 - MSR Building, JC Road",3.0,3,12.9620634,77.58418373333332
"BTP168 - MSR Building, JC Road",4.0,2,12.961774,77.58397955
"BTP168 - MSR Building, JC Road",5.0,1,12.960989,77.5838431
"BTP168 - MSR Building, JC Road",6.0,15,12.96137538,77.58400660666666
"BTP168 - MSR Building, JC Road",7.0,1,12.9609895,77.5839164
"BTP168 - MSR Building, JC Road",19.0,10,12.960917,77.58389165
"BTP168 - MSR Building, JC Road",20.0,8,12.961399,77.585542275
"BTP168 - MSR Building, JC Road",21.0,4,12.961148875,77.58392525
"BTP168 - MSR Building, JC Road",23.0,3,12.960799399999999,77.58378373333333
"BTP170 - Dr. Bheem Rao Palace, Chord Road",0.0,11,12.989641472727273,77.55062807272726
"BTP170 - Dr. Bheem Rao Palace, Chord Road",1.0,7,12.991777228571427,77.55256022857144
"BTP170 - Dr. Bheem Rao Palace, Chord Road",2.0,2,12.9909604,77.55254685
"BTP170 - Dr. Bheem Rao Palace, Chord Road",3.0,25,12.989564376,77.550511436
"BTP170 - Dr. Bheem Rao Palace, Chord Road",4.0,40,12.9897004,77.55047606000001
"BTP170 - Dr. Bheem Rao Palace, Chord Road",5.0,26,12.989761307692307,77.55061261538461
"BTP170 - Dr. Bheem Rao Palace, Chord Road",6.0,23,12.990511934782608,77.55163833913043
"BTP170 - Dr. Bheem Rao Palace, Chord Road",7.0,1,12.990097,77.5507524
"BTP170 - Dr. Bheem Rao Palace, Chord Road",8.0,2,12.99180905,77.55257565
"BTP170 - Dr. Bheem Rao Palace, Chord Road",9.0,10,12.989266559999999,77.55019422000001
"BTP170 - Dr. Bheem Rao Palace, Chord Road",19.0,3,12.991259566666665,77.5506929
"BTP170 - Dr. Bheem Rao Palace, Chord Road",20.0,5,12.99063636,77.55250315999999
"BTP170 - Dr. Bheem Rao Palace, Chord Road",21.0,72,12.990855202777777,77.55196994722222
"BTP170 - Dr. Bheem Rao Palace, Chord Road",22.0,48,12.990737316666667,77.55226714583334
"BTP170 - Dr. Bheem Rao Palace, Chord Road",23.0,27,12.990258766666667,77.5511524111111
BTP171 - Indian Express (Balekundri),0.0,16,12.9851670125,77.59886009375
BTP171 - Indian Express (Balekundri),1.0,5,12.986837,77.59700391999999
BTP171 - Indian Express (Balekundri),2.0,3,12.9876705,77.59611266666667
BTP171 - Indian Express (Balekundri),3.0,6,12.984567266666666,77.59984843333334
BTP171 - Indian Express (Balekundri),4.0,13,12.98551466923077,77.59956426923077
BTP171 - Indian Express (Balekundri),5.0,5,12.98592104,77.59914026
BTP171 - Indian Express (Balekundri),6.0,2,12.9878028,77.59864485
BTP171 - Indian Express (Balekundri),7.0,8,12.9875513875,77.59858559999999
BTP171 - Indian Express (Balekundri),8.0,7,12.987116957142858,77.5984734
BTP171 - Indian Express (Balekundri),22.0,1,12.9879067,77.5987017
BTP171 - Indian Express (Balekundri),23.0,3,12.985649066666667,77.59973393333333
BTP172 - Nanjappa Circle,0.0,70,12.961890058571429,77.59915523571429
BTP172 - Nanjappa Circle,1.0,48,12.9620423875,77.59988104791667
BTP172 - Nanjappa Circle,2.0,45,12.961350144444443,77.59976889555556
BTP172 - Nanjappa Circle,3.0,9,12.960819844444444,77.60136806666668
BTP172 - Nanjappa Circle,4.0,25,12.961403556,77.599573216
BTP172 - Nanjappa Circle,5.0,40,12.9616826375,77.59938174999999
BTP172 - Nanjappa Circle,6.0,30,12.961861396666666,77.59953450666667
BTP172 - Nanjappa Circle,7.0,4,12.9611725,77.60021475
BTP172 - Nanjappa Circle,20.0,10,12.96129714,77.60137809
BTP172 - Nanjappa Circle,21.0,7,12.961125957142857,77.60145101428573
BTP172 - Nanjappa Circle,22.0,62,12.961788248387098,77.59915120967743
BTP172 - Nanjappa Circle,23.0,113,12.961882155752212,77.59906475132743
BTP173 - TMC,0.0,11,12.9823705,77.59914335454545
BTP173 - TMC,1.0,12,12.982316091666666,77.59877379166666
BTP173 - TMC,2.0,3,12.982382566666667,77.59881503333334
BTP173 - TMC,3.0,6,12.982829983333334,77.59776325
BTP173 - TMC,4.0,5,12.98220168,77.59872704
BTP173 - TMC,5.0,10,12.982243790000002,77.59847887999999
BTP173 - TMC,6.0,3,12.982383733333334,77.59822316666667
BTP173 - TMC,21.0,2,12.9821889,77.5988118
BTP173 - TMC,22.0,4,12.982129175,77.59883705
BTP173 - TMC,23.0,4,12.9823833,77.59861645000001
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",0.0,8,12.9173067125,77.57863801250001
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",1.0,4,12.9172911,77.57935462500001
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2.0,9,12.917160577777777,77.57834061111112
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",3.0,4,12.917380649999998,77.5788285
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",4.0,6,12.917141466666665,77.57961746666666
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",5.0,12,12.917294708333332,77.57787979166666
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",6.0,7,12.917049371428572,77.57826461428571
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",7.0,3,12.9173464,77.57797359999999
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",8.0,1,12.9172069,77.5783208
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",19.0,1,12.9168637,77.5788541
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",20.0,3,12.917117,77.57957836666667
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",22.0,6,12.9174176,77.57802821666667
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",23.0,19,12.917564842105262,77.57797222105263
"BTP177 - Aurobindo Circle, ORR",0.0,9,12.917443944444445,77.58517848888889
"BTP177 - Aurobindo Circle, ORR",1.0,2,12.91720805,77.58475425
"BTP177 - Aurobindo Circle, ORR",2.0,9,12.914965555555556,77.5855417
"BTP177 - Aurobindo Circle, ORR",3.0,6,12.918438649999999,77.58397726666666
"BTP177 - Aurobindo Circle, ORR",4.0,3,12.916878733333334,77.58513313333333
"BTP177 - Aurobindo Circle, ORR",5.0,9,12.916257311111112,77.58531626666667
"BTP177 - Aurobindo Circle, ORR",6.0,16,12.91703020625,77.58510611875
"BTP177 - Aurobindo Circle, ORR",7.0,11,12.917139190909092,77.5848686
"BTP177 - Aurobindo Circle, ORR",8.0,2,12.91415885,77.58580235
"BTP177 - Aurobindo Circle, ORR",9.0,3,12.9147143,77.58590303333334
"BTP177 - Aurobindo Circle, ORR",20.0,3,12.918166,77.58438353333334
"BTP177 - Aurobindo Circle, ORR",21.0,13,12.916920084615384,77.58504796923077
"BTP177 - Aurobindo Circle, ORR",22.0,5,12.91913676,77.58419152
"BTP177 - Aurobindo Circle, ORR",23.0,10,12.91604516,77.58583531
"BTP178 - 18th Main, Marenahalli",2.0,1,12.9168445,77.5894797
"BTP178 - 18th Main, Marenahalli",23.0,1,12.9169131,77.5895304
"BTP179 - 9th Block, 28th Main, Jayanagar",2.0,2,12.916732,77.59306085
"BTP179 - 9th Block, 28th Main, Jayanagar",3.0,1,12.9171602,77.5951309
"BTP179 - 9th Block, 28th Main, Jayanagar",7.0,29,12.917035120689656,77.5952702275862
"BTP179 - 9th Block, 28th Main, Jayanagar",8.0,4,12.91690345,77.5958337
"BTP179 - 9th Block, 28th Main, Jayanagar",20.0,4,12.916700425,77.59464815
"BTP179 - 9th Block, 28th Main, Jayanagar",21.0,12,12.916970791666666,77.59538305
"BTP179 - 9th Block, 28th Main, Jayanagar",23.0,1,12.9169862,77.5926051
BTP180 - Swagath Poornima Theatre,0.0,3,12.959036533333332,77.58682203333333
BTP180 - Swagath Poornima Theatre,1.0,3,12.958819,77.58660803333333
BTP180 - Swagath Poornima Theatre,2.0,15,12.959805,77.58722116666667
BTP180 - Swagath Poornima Theatre,3.0,9,12.95898168888889,77.58671117777777
BTP180 - Swagath Poornima Theatre,4.0,3,12.960246733333333,77.5875777
BTP180 - Swagath Poornima Theatre,5.0,20,12.960543144999999,77.58759877
BTP180 - Swagath Poornima Theatre,6.0,23,12.961153365217392,77.58715478260869
BTP180 - Swagath Poornima Theatre,19.0,3,12.960502400000001,77.58738056666667
BTP180 - Swagath Poornima Theatre,20.0,15,12.96110388,77.58744803333335
BTP180 - Swagath Poornima Theatre,21.0,14,12.960307064285715,77.58802284285714
BTP180 - Swagath Poornima Theatre,22.0,19,12.960419468421051,77.58769064210526
BTP180 - Swagath Poornima Theatre,23.0,20,12.960499720000001,77.587699805
BTP181 - Bileka Halli Junction,4.0,1,12.9012748,77.6012597
BTP181 - Bileka Halli Junction,5.0,1,12.9003126,77.601019
BTP181 - Bileka Halli Junction,6.0,2,12.9021155,77.6010244
BTP181 - Bileka Halli Junction,23.0,1,12.9020635,77.6009862
"BTP182 - 19th Main Junction, Rajajinagar",0.0,160,12.998274284375,77.5510117675
"BTP182 - 19th Main Junction, Rajajinagar",1.0,120,12.999138295,77.5507803725
"BTP182 - 19th Main Junction, Rajajinagar",2.0,157,12.999691619745223,77.55060975159236
"BTP182 - 19th Main Junction, Rajajinagar",3.0,156,12.99928069423077,77.55084156346153
"BTP182 - 19th Main Junction, Rajajinagar",4.0,64,12.9992170328125,77.55103790625
"BTP182 - 19th Main Junction, Rajajinagar",5.0,50,12.9990245,77.551066688
"BTP182 - 19th Main Junction, Rajajinagar",6.0,25,12.997959166462083,77.5512006518847
"BTP182 - 19th Main Junction, Rajajinagar",7.0,1,13.0003634,77.5501916
"BTP182 - 19th Main Junction, Rajajinagar",8.0,3,12.996819633333333,77.5512752
"BTP182 - 19th Main Junction, Rajajinagar",9.0,2,13.0002495,77.5505287
"BTP182 - 19th Main Junction, Rajajinagar",18.0,2,13.0004615,77.55035085
"BTP182 - 19th Main Junction, Rajajinagar",20.0,5,12.99563622,77.55156194
"BTP182 - 19th Main Junction, Rajajinagar",21.0,41,12.996023369971873,77.55145988467022
"BTP182 - 19th Main Junction, Rajajinagar",22.0,12,12.996765283333334,77.55144955833333
"BTP182 - 19th Main Junction, Rajajinagar",23.0,52,12.998147763461539,77.55102647692307
BTP184 - Lalbagh West Gate,0.0,17,12.94785248235294,77.58010215294117
BTP184 - Lalbagh West Gate,1.0,2,12.949066,77.5789238
BTP184 - Lalbagh West Gate,2.0,24,12.949422945833334,77.58131015416667
BTP184 - Lalbagh West Gate,3.0,7,12.948111357142858,77.58006472857143
BTP184 - Lalbagh West Gate,4.0,28,12.947887610714286,77.57980814999999
BTP184 - Lalbagh West Gate,5.0,13,12.948007038461538,77.57988807692308
BTP184 - Lalbagh West Gate,6.0,1,12.947869,77.5799885
BTP184 - Lalbagh West Gate,20.0,2,12.94805745,77.57986535
BTP184 - Lalbagh West Gate,21.0,42,12.948226185714285,77.57996729761905
BTP184 - Lalbagh West Gate,22.0,8,12.948060725,77.5800376625
BTP184 - Lalbagh West Gate,23.0,4,12.948237825,77.57974382500001
BTP185 - RV Teachers College,0.0,4,12.9452291,77.58001335
BTP185 - RV Teachers College,1.0,1,12.9454442,77.5799655
BTP185 - RV Teachers College,4.0,10,12.94480655,77.58062249
BTP185 - RV Teachers College,5.0,16,12.94431648125,77.58051063125
BTP185 - RV Teachers College,6.0,1,12.944205,77.5799495
BTP185 - RV Teachers College,8.0,2,12.94519485,77.57999995
BTP185 - RV Teachers College,20.0,1,12.9436225,77.5839358
BTP185 - RV Teachers College,21.0,2,12.9442511,77.58227255
BTP185 - RV Teachers College,22.0,3,12.945742033333334,77.57996709999999
BTP185 - RV Teachers College,23.0,7,12.9447441,77.57991022857142
"BTP186 - 9th Cross, 4th Main, Jayanagar",0.0,46,12.939113580434782,77.58222114565217
"BTP186 - 9th Cross, 4th Main, Jayanagar",1.0,17,12.939407682352941,77.58396511764705
"BTP186 - 9th Cross, 4th Main, Jayanagar",2.0,38,12.939269473684211,77.58230146052631
"BTP186 - 9th Cross, 4th Main, Jayanagar",3.0,14,12.939269564285713,77.58167116428571
"BTP186 - 9th Cross, 4th Main, Jayanagar",4.0,22,12.939505318181817,77.5838011
"BTP186 - 9th Cross, 4th Main, Jayanagar",5.0,47,12.939380723404255,77.58332990000001
"BTP186 - 9th Cross, 4th Main, Jayanagar",6.0,31,12.939392193548386,77.5836219516129
"BTP186 - 9th Cross, 4th Main, Jayanagar",7.0,14,12.939520271428572,77.58403400714285
"BTP186 - 9th Cross, 4th Main, Jayanagar",8.0,25,12.939347519999998,77.583666588
"BTP186 - 9th Cross, 4th Main, Jayanagar",9.0,23,12.939500160869564,77.58399443478261
"BTP186 - 9th Cross, 4th Main, Jayanagar",11.0,11,12.939353654545455,77.58402753636364
"BTP186 - 9th Cross, 4th Main, Jayanagar",17.0,6,12.93938395,77.58400863333334
"BTP186 - 9th Cross, 4th Main, Jayanagar",20.0,6,12.9405886463825,77.58343287923692
"BTP186 - 9th Cross, 4th Main, Jayanagar",21.0,61,12.93930101147541,77.58398379180328
"BTP186 - 9th Cross, 4th Main, Jayanagar",22.0,45,12.93944066,77.58303506
"BTP186 - 9th Cross, 4th Main, Jayanagar",23.0,24,12.939191804166667,77.58267524583333
BTP187 - South End Circle,0.0,8,12.9373889,77.579990225
BTP187 - South End Circle,1.0,1,12.936747,77.5839817
BTP187 - South End Circle,2.0,4,12.93795995,77.584038125
BTP187 - South End Circle,3.0,2,12.9354169,77.5813937
BTP187 - South End Circle,4.0,1,12.9380173,77.5800024
BTP187 - South End Circle,5.0,9,12.937724866666667,77.58226321111111
BTP187 - South End Circle,10.0,1,12.936747,77.5839817
BTP187 - South End Circle,21.0,3,12.937791542858802,77.58347431965097
BTP187 - South End Circle,22.0,3,12.936881133333335,77.57923836666667
BTP187 - South End Circle,23.0,1,12.9380889,77.5798752
"BTP188 - 27th Cross, 4th Main, Jayanagar",0.0,21,12.930451323809523,77.5796366
"BTP188 - 27th Cross, 4th Main, Jayanagar",1.0,25,12.92985768,77.580581844
"BTP188 - 27th Cross, 4th Main, Jayanagar",2.0,38,12.92945139473684,77.58065044473683
"BTP188 - 27th Cross, 4th Main, Jayanagar",3.0,21,12.929583733333335,77.58065927142857
"BTP188 - 27th Cross, 4th Main, Jayanagar",4.0,52,12.929691407692307,77.58065758461538
"BTP188 - 27th Cross, 4th Main, Jayanagar",5.0,4,12.929908600000001,77.58056077500001
"BTP188 - 27th Cross, 4th Main, Jayanagar",6.0,2,12.92961515,77.5806801
"BTP188 - 27th Cross, 4th Main, Jayanagar",8.0,2,12.9311139,77.5800524
"BTP188 - 27th Cross, 4th Main, Jayanagar",22.0,17,12.929300035294117,77.58069324117646
"BTP188 - 27th Cross, 4th Main, Jayanagar",23.0,15,12.929488133333333,77.58065924666667
"BTP189 - New Diagonal Road, Jayanagar",0.0,27,12.928318937037037,77.58075994074073
"BTP189 - New Diagonal Road, Jayanagar",1.0,9,12.927485533333332,77.58090477777779
"BTP189 - New Diagonal Road, Jayanagar",2.0,4,12.927722,77.580782175
"BTP189 - New Diagonal Road, Jayanagar",3.0,71,12.928199042253521,77.58067306338027
"BTP189 - New Diagonal Road, Jayanagar",4.0,25,12.928053408,77.580873628
"BTP189 - New Diagonal Road, Jayanagar",5.0,10,12.92834005,77.58083926
"BTP189 - New Diagonal Road, Jayanagar",6.0,5,12.92769958,77.58024916000001
"BTP189 - New Diagonal Road, Jayanagar",7.0,5,12.92808306,77.580736
"BTP189 - New Diagonal Road, Jayanagar",8.0,4,12.928169350000001,77.5810803
"BTP189 - New Diagonal Road, Jayanagar",10.0,4,12.928124325,77.58064835
"BTP189 - New Diagonal Road, Jayanagar",18.0,2,12.9278444,77.58071365
"BTP189 - New Diagonal Road, Jayanagar",19.0,2,12.9280291,77.5806725
"BTP189 - New Diagonal Road, Jayanagar",20.0,4,12.9276279,77.57996405
"BTP189 - New Diagonal Road, Jayanagar",21.0,3,12.927556633333333,77.57901220000001
"BTP189 - New Diagonal Road, Jayanagar",22.0,17,12.928461147058824,77.58041646470588
"BTP189 - New Diagonal Road, Jayanagar",23.0,20,12.928129135,77.58077033
"BTP190 - 36th Cross, 4th Main, Jayanagar",0.0,2,12.9234228,77.58085265
"BTP190 - 36th Cross, 4th Main, Jayanagar",1.0,2,12.9233476,77.5833216
"BTP190 - 36th Cross, 4th Main, Jayanagar",2.0,5,12.922091319999998,77.5807543
"BTP190 - 36th Cross, 4th Main, Jayanagar",3.0,7,12.92353760445954,77.58341356579747
"BTP190 - 36th Cross, 4th Main, Jayanagar",4.0,2,12.9234313,77.58189535
"BTP190 - 36th Cross, 4th Main, Jayanagar",5.0,4,12.923314313274183,77.58355357012834
"BTP190 - 36th Cross, 4th Main, Jayanagar",6.0,2,12.923284163406253,77.58370162763015
"BTP190 - 36th Cross, 4th Main, Jayanagar",7.0,1,12.9235125,77.5807127
"BTP190 - 36th Cross, 4th Main, Jayanagar",21.0,1,12.9238517,77.577991
"BTP190 - 36th Cross, 4th Main, Jayanagar",22.0,5,12.923137460784181,77.5816456280952
"BTP190 - 36th Cross, 4th Main, Jayanagar",23.0,15,12.92263521141729,77.58146668778512
"BTP191 - 40th Cross, 4th Main, Jayanagar",1.0,2,12.91928955,77.57908655
"BTP191 - 40th Cross, 4th Main, Jayanagar",3.0,8,12.919955025,77.58066642499999
"BTP191 - 40th Cross, 4th Main, Jayanagar",5.0,12,12.920533516666666,77.58156703333333
"BTP191 - 40th Cross, 4th Main, Jayanagar",6.0,4,12.920181475,77.583233775
"BTP191 - 40th Cross, 4th Main, Jayanagar",7.0,3,12.920205433333331,77.58351003333333
"BTP191 - 40th Cross, 4th Main, Jayanagar",20.0,9,12.9202352,77.58195805555556
"BTP191 - 40th Cross, 4th Main, Jayanagar",21.0,15,12.919914693333334,77.5826376
"BTP191 - 40th Cross, 4th Main, Jayanagar",22.0,16,12.91987549375,77.58224843125
"BTP191 - 40th Cross, 4th Main, Jayanagar",23.0,2,12.9198931,77.58083955000001
BTP192 - Urvashi Theater,0.0,8,12.9566969125,77.5863432625
BTP192 - Urvashi Theater,1.0,12,12.957156574999999,77.58609559166666
BTP192 - Urvashi Theater,2.0,51,12.95752152745098,77.58629684117646
BTP192 - Urvashi Theater,3.0,29,12.956914375862068,77.5861297724138
BTP192 - Urvashi Theater,4.0,31,12.956197751612903,77.58592566451614
BTP192 - Urvashi Theater,5.0,34,12.955940744117648,77.58601250000001
BTP192 - Urvashi Theater,6.0,19,12.955909400000001,77.58607951052632
BTP192 - Urvashi Theater,7.0,4,12.955697125,77.58575354999999
BTP192 - Urvashi Theater,8.0,3,12.955170966666666,77.58560763333334
BTP192 - Urvashi Theater,9.0,1,12.9556717,77.58559
BTP192 - Urvashi Theater,19.0,4,12.956037925,77.5858779
BTP192 - Urvashi Theater,20.0,12,12.9560958,77.58587720833333
BTP192 - Urvashi Theater,21.0,50,12.955868345999999,77.585861506
BTP192 - Urvashi Theater,22.0,46,12.95575713478261,77.58577258913044
BTP192 - Urvashi Theater,23.0,27,12.956583477777778,77.58604131111112
BTP193 - Vasavi Circle,1.0,6,12.950518033333333,77.57566608333333
BTP193 - Vasavi Circle,2.0,1,12.9514188,77.5768048
